order_id,Category,Menu_Item,Price,Quantity,Total_Item_Price,date,time
ORD0972,Beverages,Tea,12,1,12,02-04-2024,13:58:00
ORD1554,Beverages,Cold Drink,20,2,40,02-04-2024,14:12:00
ORD1141,Main Course,Poha,21,1,21,02-04-2024,14:29:00
ORD0083,Main Course,Dal Makhani,64,2,128,02-04-2024,14:40:00
ORD0023,Street Food,Vada Pav,12,3,36,02-04-2024,14:47:00
ORD1649,Main Course,Egg Curry,40,3,120,02-04-2024,15:08:00
ORD1374,Beverages,Cold Drink,20,3,60,02-04-2024,15:40:00
ORD1057,Sides,French Fries,34,2,68,02-04-2024,15:48:00
ORD0113,Beverages,Coffee,19,1,19,02-04-2024,16:04:00
ORD0485,Street Food,Samosa,13,2,26,02-05-2024,10:03:00
ORD1583,Sides,Jeera Rice,35,1,35,02-05-2024,10:15:00
ORD1979,Street Food,Vada Pav,12,1,12,02-05-2024,10:24:00
ORD0853,Sides,Jeera Rice,35,3,105,02-05-2024,10:43:00
ORD0776,Main Course,Chicken Fried Rice,71,3,213,02-05-2024,11:09:00
ORD1645,Sides,Manchurian,54,3,162,02-05-2024,11:10:00
ORD1695,Street Food,Vada Pav,12,2,24,02-05-2024,11:15:00
ORD0414,Street Food,Samosa,13,3,39,02-05-2024,11:49:00
ORD1341,Main Course,Dal Makhani,64,3,192,02-05-2024,12:04:00
ORD0239,Street Food,Misal Pav,60,3,180,02-05-2024,12:41:00
ORD0860,Main Course,Veg Pulao,57,1,57,02-05-2024,12:48:00
ORD0978,Beverages,Coffee,19,3,57,02-05-2024,13:04:00
ORD1736,Street Food,Pani Puri,21,2,42,02-05-2024,13:36:00
ORD1089,Main Course,Egg Curry,40,2,80,02-05-2024,13:58:00
ORD0015,Main Course,Veg Fried Rice,53,1,53,02-05-2024,14:30:00
ORD0744,Main Course,Dal Makhani,64,3,192,02-05-2024,14:45:00
ORD0574,Sides,French Fries,34,1,34,02-05-2024,14:55:00
ORD0279,Street Food,Vada Pav,12,3,36,02-05-2024,15:35:00
ORD0631,Main Course,Veg Pulao,57,2,114,02-05-2024,16:14:00
ORD1710,Beverages,Tea,12,2,24,02-05-2024,16:35:00
ORD0599,Beverages,Coffee,19,3,57,02-05-2024,16:38:00
ORD1942,Street Food,Pav Bhaji,69,1,69,02-06-2024,10:13:00
ORD0868,Beverages,Cold Drink,20,3,60,02-06-2024,10:39:00
ORD1399,Main Course,Veg Pulao,57,2,114,02-06-2024,10:44:00
ORD1894,Street Food,Samosa,13,3,39,02-06-2024,10:46:00
ORD0593,Street Food,Samosa,13,3,39,02-06-2024,11:02:00
ORD0325,Street Food,Pav Bhaji,69,2,138,02-06-2024,11:29:00
ORD0613,Beverages,Tea,12,2,24,02-06-2024,12:10:00
ORD1899,Beverages,Coffee,19,1,19,02-06-2024,12:13:00
ORD1826,Main Course,Chicken Biryani,89,2,178,02-06-2024,12:45:00
ORD1808,Main Course,Veg Pulao,57,1,57,02-06-2024,12:46:00
ORD1933,Main Course,Veg Fried Rice,53,2,106,02-06-2024,12:48:00
ORD1174,Beverages,Coffee,19,1,19,02-06-2024,12:49:00
ORD1751,Beverages,Coffee,19,3,57,02-06-2024,13:20:00
ORD0127,Beverages,Tea,12,3,36,02-06-2024,13:28:00
ORD0209,Beverages,Tea,12,3,36,02-06-2024,14:22:00
ORD0088,Beverages,Tea,12,3,36,02-06-2024,14:33:00
ORD0584,Beverages,Cold Drink,20,1,20,02-06-2024,14:44:00
ORD0412,Sides,Jeera Rice,35,3,105,02-06-2024,14:54:00
ORD0898,Sides,Manchurian,54,1,54,02-06-2024,15:38:00
ORD1345,Sides,Raita,18,3,54,02-06-2024,16:15:00
ORD0237,Main Course,Chicken Sandwich,66,1,66,02-06-2024,16:52:00
ORD1632,Sides,Roti,12,2,24,02-07-2024,10:07:00
ORD0034,Sides,Raita,18,2,36,02-07-2024,10:45:00
ORD0538,Main Course,Poha,21,2,42,02-07-2024,10:59:00
ORD1969,Sides,Jeera Rice,35,2,70,02-07-2024,11:32:00
ORD0601,Beverages,Coffee,19,1,19,02-07-2024,12:15:00
ORD0719,Sides,Jeera Rice,35,1,35,02-07-2024,12:25:00
ORD0251,Street Food,Pani Puri,21,1,21,02-07-2024,13:22:00
ORD1662,Beverages,Cold Drink,20,3,60,02-07-2024,13:22:00
ORD1977,Main Course,Chicken Fried Rice,71,3,213,02-07-2024,13:23:00
ORD1897,Main Course,Veg Fried Rice,53,3,159,02-07-2024,13:40:00
ORD0933,Street Food,Pani Puri,21,2,42,02-07-2024,13:45:00
ORD1752,Beverages,Coffee,19,1,19,02-07-2024,13:46:00
ORD0187,Main Course,Veg Fried Rice,53,2,106,02-07-2024,13:49:00
ORD0957,Sides,Jeera Rice,35,2,70,02-07-2024,13:50:00
ORD0051,Sides,Jeera Rice,35,1,35,02-07-2024,14:08:00
ORD1091,Sides,Roti,12,2,24,02-07-2024,14:25:00
ORD0732,Sides,Raita,18,2,36,02-07-2024,14:47:00
ORD1869,Beverages,Tea,12,1,12,02-07-2024,14:55:00
ORD0747,Street Food,Pav Bhaji,69,3,207,02-07-2024,14:57:00
ORD0731,Beverages,Cold Drink,20,1,20,02-07-2024,15:25:00
ORD1546,Street Food,Pav Bhaji,69,3,207,02-07-2024,15:30:00
ORD1727,Street Food,Pav Bhaji,69,2,138,02-07-2024,15:47:00
ORD0433,Main Course,Veg Fried Rice,53,1,53,02-07-2024,15:48:00
ORD1564,Beverages,Cold Drink,20,3,60,02-07-2024,15:59:00
ORD1179,Street Food,Vada Pav,12,1,12,02-07-2024,16:19:00
ORD1778,Beverages,Coffee,19,3,57,02-07-2024,16:19:00
ORD1313,Main Course,Chicken Biryani,89,1,89,02-07-2024,16:28:00
ORD0560,Beverages,Cold Drink,20,3,60,02-07-2024,16:44:00
ORD1932,Main Course,Chicken Biryani,89,2,178,02-07-2024,16:58:00
ORD1585,Beverages,Cold Drink,20,2,40,02-08-2024,10:09:00
ORD1561,Main Course,Poha,21,3,63,02-08-2024,10:10:00
ORD0486,Street Food,Vada Pav,12,3,36,02-08-2024,10:23:00
ORD0466,Beverages,Cold Drink,20,1,20,02-08-2024,10:41:00
ORD0862,Main Course,Veg Pulao,57,1,57,02-08-2024,11:00:00
ORD0148,Sides,Roti,12,1,12,02-08-2024,11:11:00
ORD1067,Main Course,Veg Fried Rice,53,1,53,02-08-2024,11:14:00
ORD1603,Street Food,Vada Pav,12,2,24,02-08-2024,11:34:00
ORD1153,Main Course,Chicken Sandwich,66,3,198,02-08-2024,11:56:00
ORD1892,Sides,French Fries,34,2,68,02-08-2024,12:08:00
ORD1353,Main Course,Veg Fried Rice,53,3,159,02-08-2024,12:11:00
ORD0623,Street Food,Pani Puri,21,3,63,02-08-2024,13:02:00
ORD1481,Beverages,Tea,12,3,36,02-08-2024,13:10:00
ORD1093,Sides,Manchurian,54,3,162,02-08-2024,13:11:00
ORD0986,Beverages,Coffee,19,2,38,02-08-2024,13:53:00
ORD0990,Street Food,Vada Pav,12,2,24,02-08-2024,14:25:00
ORD1373,Beverages,Cold Drink,20,3,60,02-08-2024,15:15:00
ORD0999,Sides,Raita,18,3,54,02-08-2024,15:21:00
ORD1961,Beverages,Coffee,19,3,57,02-08-2024,15:32:00
ORD0717,Sides,Raita,18,3,54,02-08-2024,15:56:00
ORD1691,Street Food,Pani Puri,21,2,42,02-08-2024,16:04:00
ORD0489,Street Food,Pani Puri,21,3,63,02-08-2024,16:13:00
ORD0745,Sides,Manchurian,54,1,54,02-08-2024,16:37:00
ORD1418,Sides,French Fries,34,1,34,02-08-2024,16:57:00
ORD1598,Beverages,Cold Drink,20,1,20,02-09-2024,10:04:00
ORD1782,Main Course,Egg Curry,40,1,40,02-09-2024,10:07:00
ORD1295,Sides,Raita,18,3,54,02-09-2024,10:19:00
ORD1464,Street Food,Pani Puri,21,2,42,02-09-2024,10:31:00
ORD0178,Sides,French Fries,34,3,102,02-09-2024,10:48:00
ORD1903,Street Food,Pani Puri,21,3,63,02-09-2024,10:55:00
ORD1718,Beverages,Tea,12,2,24,02-09-2024,10:59:00
ORD1532,Street Food,Vada Pav,12,2,24,02-09-2024,11:16:00
ORD0885,Street Food,Pani Puri,21,1,21,02-09-2024,11:45:00
ORD0274,Sides,Jeera Rice,35,3,105,02-09-2024,12:15:00
ORD1734,Beverages,Tea,12,1,12,02-09-2024,12:42:00
ORD0344,Street Food,Pav Bhaji,69,3,207,02-09-2024,12:52:00
ORD1819,Sides,Manchurian,54,1,54,02-09-2024,13:16:00
ORD0269,Sides,French Fries,34,3,102,02-09-2024,13:17:00
ORD0353,Beverages,Coffee,19,2,38,02-09-2024,13:44:00
ORD0675,Sides,French Fries,34,3,102,02-09-2024,13:45:00
ORD0003,Main Course,Dal Makhani,64,3,192,02-09-2024,13:52:00
ORD1824,Street Food,Samosa,13,3,39,02-09-2024,14:27:00
ORD1462,Main Course,Poha,21,2,42,02-09-2024,14:28:00
ORD1974,Beverages,Cold Drink,20,3,60,02-09-2024,14:31:00
ORD1904,Main Course,Poha,21,1,21,02-09-2024,14:54:00
ORD0200,Beverages,Cold Drink,20,2,40,02-09-2024,15:05:00
ORD1160,Main Course,Egg Curry,40,3,120,02-09-2024,15:38:00
ORD1580,Beverages,Coffee,19,2,38,02-09-2024,15:48:00
ORD0689,Street Food,Pav Bhaji,69,2,138,02-09-2024,16:19:00
ORD0085,Main Course,Poha,21,3,63,02-09-2024,16:24:00
ORD1920,Main Course,Chicken Fried Rice,71,1,71,02-09-2024,16:37:00
ORD0049,Street Food,Misal Pav,60,1,60,02-10-2024,10:16:00
ORD0432,Main Course,Egg Curry,40,3,120,02-10-2024,10:32:00
ORD0385,Main Course,Egg Curry,40,3,120,02-10-2024,11:02:00
ORD0570,Main Course,Chicken Biryani,89,3,267,02-10-2024,11:24:00
ORD0965,Main Course,Veg Fried Rice,53,1,53,02-10-2024,12:38:00
ORD1599,Sides,Roti,12,1,12,02-10-2024,12:53:00
ORD0441,Street Food,Samosa,13,3,39,02-10-2024,15:00:00
ORD1864,Beverages,Cold Drink,20,1,20,02-10-2024,15:29:00
ORD1513,Street Food,Vada Pav,12,1,12,02-10-2024,16:07:00
ORD0778,Street Food,Misal Pav,60,1,60,02-10-2024,16:37:00
ORD0937,Sides,French Fries,34,2,68,02-10-2024,16:53:00
ORD0564,Main Course,Veg Pulao,57,2,114,02-11-2024,10:01:00
ORD1982,Street Food,Misal Pav,60,1,60,02-11-2024,10:09:00
ORD1965,Main Course,Chicken Biryani,89,1,89,02-11-2024,10:10:00
ORD0702,Main Course,Chicken Biryani,89,3,267,02-11-2024,10:11:00
ORD1319,Beverages,Coffee,19,1,19,02-11-2024,10:21:00
ORD0639,Street Food,Vada Pav,12,2,24,02-11-2024,10:54:00
ORD0769,Main Course,Dal Makhani,64,3,192,02-11-2024,10:58:00
ORD1144,Main Course,Poha,21,2,42,02-11-2024,10:59:00
ORD0151,Main Course,Dal Makhani,64,3,192,02-11-2024,11:06:00
ORD0948,Street Food,Misal Pav,60,1,60,02-11-2024,11:33:00
ORD1591,Main Course,Poha,21,3,63,02-11-2024,11:38:00
ORD0035,Sides,Raita,18,2,36,02-11-2024,12:16:00
ORD1124,Street Food,Pav Bhaji,69,3,207,02-11-2024,12:30:00
ORD0074,Sides,Roti,12,2,24,02-11-2024,13:32:00
ORD1177,Sides,Jeera Rice,35,2,70,02-11-2024,13:37:00
ORD1348,Sides,Roti,12,1,12,02-11-2024,14:10:00
ORD1714,Street Food,Samosa,13,3,39,02-11-2024,14:27:00
ORD1149,Beverages,Cold Drink,20,2,40,02-11-2024,14:39:00
ORD1556,Street Food,Pav Bhaji,69,1,69,02-11-2024,15:23:00
ORD0616,Sides,Raita,18,3,54,02-11-2024,15:29:00
ORD0829,Main Course,Chicken Fried Rice,71,2,142,02-11-2024,15:38:00
ORD0920,Main Course,Veg Fried Rice,53,3,159,02-11-2024,15:59:00
ORD0614,Sides,Raita,18,3,54,02-11-2024,16:24:00
ORD1333,Sides,Raita,18,2,36,02-12-2024,10:07:00
ORD1898,Beverages,Coffee,19,1,19,02-12-2024,10:46:00
ORD1983,Main Course,Chicken Fried Rice,71,2,142,02-12-2024,10:59:00
ORD0895,Street Food,Misal Pav,60,2,120,02-12-2024,11:12:00
ORD1555,Street Food,Pani Puri,21,1,21,02-12-2024,11:42:00
ORD1823,Beverages,Tea,12,1,12,02-12-2024,12:14:00
ORD0553,Main Course,Poha,21,3,63,02-12-2024,12:24:00
ORD1906,Street Food,Pani Puri,21,3,63,02-12-2024,12:25:00
ORD1218,Street Food,Pani Puri,21,1,21,02-12-2024,12:42:00
ORD1185,Street Food,Pani Puri,21,2,42,02-12-2024,12:46:00
ORD1108,Sides,Manchurian,54,2,108,02-12-2024,12:52:00
ORD1317,Sides,French Fries,34,2,68,02-12-2024,13:26:00
ORD0670,Beverages,Cold Drink,20,3,60,02-12-2024,13:34:00
ORD0425,Sides,Roti,12,3,36,02-12-2024,14:40:00
ORD0539,Street Food,Pav Bhaji,69,3,207,02-12-2024,15:00:00
ORD1788,Sides,Raita,18,1,18,02-12-2024,15:01:00
ORD1383,Main Course,Egg Curry,40,3,120,02-12-2024,15:05:00
ORD1994,Beverages,Tea,12,1,12,02-12-2024,15:27:00
ORD1451,Street Food,Vada Pav,12,1,12,02-12-2024,15:33:00
ORD0132,Beverages,Coffee,19,1,19,02-12-2024,15:41:00
ORD1502,Beverages,Cold Drink,20,3,60,02-12-2024,16:26:00
ORD1349,Main Course,Chicken Fried Rice,71,1,71,02-12-2024,16:27:00
ORD1849,Beverages,Cold Drink,20,3,60,02-12-2024,16:35:00
ORD1910,Sides,Manchurian,54,2,108,02-12-2024,16:50:00
ORD0562,Sides,Jeera Rice,35,1,35,02-12-2024,16:59:00
ORD1069,Main Course,Veg Fried Rice,53,1,53,02-13-2024,10:54:00
ORD0706,Sides,Manchurian,54,1,54,02-13-2024,11:14:00
ORD0963,Sides,Manchurian,54,2,108,02-13-2024,11:18:00
ORD0026,Main Course,Egg Curry,40,3,120,02-13-2024,11:45:00
ORD0313,Main Course,Veg Fried Rice,53,3,159,02-13-2024,11:45:00
ORD0328,Street Food,Misal Pav,60,1,60,02-13-2024,11:50:00
ORD0448,Sides,French Fries,34,1,34,02-13-2024,12:29:00
ORD1168,Sides,Jeera Rice,35,2,70,02-13-2024,13:14:00
ORD1726,Street Food,Samosa,13,2,26,02-13-2024,13:15:00
ORD1567,Sides,Jeera Rice,35,1,35,02-13-2024,13:23:00
ORD0374,Main Course,Poha,21,1,21,02-13-2024,13:24:00
ORD0465,Street Food,Misal Pav,60,3,180,02-13-2024,13:30:00
ORD0135,Sides,Jeera Rice,35,2,70,02-13-2024,13:55:00
ORD0697,Sides,Manchurian,54,3,162,02-13-2024,14:22:00
ORD1742,Main Course,Poha,21,3,63,02-13-2024,14:24:00
ORD1682,Street Food,Pani Puri,21,1,21,02-13-2024,15:14:00
ORD0805,Street Food,Misal Pav,60,1,60,02-13-2024,15:36:00
ORD1680,Sides,Raita,18,1,18,02-13-2024,16:05:00
ORD1860,Street Food,Pav Bhaji,69,2,138,02-13-2024,16:19:00
ORD1930,Street Food,Pani Puri,21,2,42,02-13-2024,16:19:00
ORD0363,Sides,Raita,18,1,18,02-13-2024,16:49:00
ORD1535,Beverages,Coffee,19,2,38,02-14-2024,10:00:00
ORD1509,Sides,Roti,12,1,12,02-14-2024,10:04:00
ORD1505,Sides,Raita,18,3,54,02-14-2024,10:05:00
ORD1084,Street Food,Samosa,13,1,13,02-14-2024,10:26:00
ORD1601,Main Course,Chicken Fried Rice,71,2,142,02-14-2024,10:34:00
ORD0188,Sides,Manchurian,54,2,108,02-14-2024,11:14:00
ORD0118,Sides,Manchurian,54,1,54,02-14-2024,12:08:00
ORD1097,Main Course,Dal Makhani,64,2,128,02-14-2024,12:19:00
ORD0264,Beverages,Coffee,19,3,57,02-14-2024,12:44:00
ORD1835,Sides,Roti,12,1,12,02-14-2024,12:57:00
ORD1274,Beverages,Tea,12,1,12,02-14-2024,13:09:00
ORD1260,Main Course,Poha,21,1,21,02-14-2024,13:28:00
ORD0693,Street Food,Misal Pav,60,3,180,02-14-2024,13:56:00
ORD0364,Street Food,Misal Pav,60,2,120,02-14-2024,14:54:00
ORD0640,Beverages,Tea,12,3,36,02-14-2024,14:59:00
ORD0100,Street Food,Pani Puri,21,3,63,02-14-2024,15:02:00
ORD1612,Main Course,Dal Makhani,64,3,192,02-14-2024,15:18:00
ORD0583,Main Course,Chicken Fried Rice,71,3,213,02-14-2024,15:23:00
ORD1119,Main Course,Chicken Fried Rice,71,1,71,02-14-2024,15:28:00
ORD1291,Beverages,Cold Drink,20,2,40,02-14-2024,15:55:00
ORD0405,Main Course,Egg Curry,40,3,120,02-14-2024,16:05:00
ORD1771,Beverages,Cold Drink,20,2,40,02-14-2024,16:08:00
ORD1729,Sides,Roti,12,1,12,02-14-2024,16:09:00
ORD1851,Main Course,Veg Pulao,57,3,171,02-14-2024,16:32:00
ORD0515,Beverages,Tea,12,2,24,02-15-2024,10:18:00
ORD1914,Street Food,Misal Pav,60,1,60,02-15-2024,10:49:00
ORD1760,Beverages,Cold Drink,20,1,20,02-15-2024,10:57:00
ORD0959,Street Food,Pani Puri,21,3,63,02-15-2024,11:30:00
ORD0715,Sides,Manchurian,54,2,108,02-15-2024,12:01:00
ORD0628,Main Course,Poha,21,2,42,02-15-2024,12:40:00
ORD0575,Beverages,Coffee,19,3,57,02-15-2024,12:48:00
ORD1351,Street Food,Misal Pav,60,1,60,02-15-2024,13:54:00
ORD0244,Main Course,Chicken Fried Rice,71,3,213,02-15-2024,14:22:00
ORD1800,Main Course,Chicken Sandwich,66,1,66,02-15-2024,14:23:00
ORD0371,Main Course,Veg Fried Rice,53,3,159,02-15-2024,15:25:00
ORD0533,Street Food,Pav Bhaji,69,2,138,02-15-2024,15:56:00
ORD0932,Street Food,Pav Bhaji,69,3,207,02-15-2024,16:00:00
ORD1203,Street Food,Samosa,13,3,39,02-15-2024,16:02:00
ORD0459,Beverages,Coffee,19,2,38,02-15-2024,16:04:00
ORD0174,Main Course,Dal Makhani,64,3,192,02-15-2024,16:12:00
ORD0874,Beverages,Coffee,19,1,19,02-15-2024,16:23:00
ORD0096,Beverages,Cold Drink,20,1,20,02-15-2024,16:35:00
ORD1996,Main Course,Veg Pulao,57,2,114,02-16-2024,10:05:00
ORD0756,Street Food,Samosa,13,2,26,02-16-2024,11:03:00
ORD1035,Sides,Raita,18,3,54,02-16-2024,12:02:00
ORD1494,Beverages,Tea,12,2,24,02-16-2024,12:05:00
ORD0116,Main Course,Chicken Fried Rice,71,3,213,02-16-2024,12:51:00
ORD1286,Street Food,Pani Puri,21,1,21,02-16-2024,13:54:00
ORD0981,Street Food,Pav Bhaji,69,3,207,02-16-2024,14:04:00
ORD1143,Main Course,Veg Fried Rice,53,2,106,02-16-2024,14:35:00
ORD0380,Sides,Jeera Rice,35,1,35,02-16-2024,14:58:00
ORD1558,Beverages,Cold Drink,20,3,60,02-16-2024,15:24:00
ORD0854,Main Course,Chicken Biryani,89,2,178,02-16-2024,16:17:00
ORD0742,Beverages,Tea,12,1,12,02-16-2024,16:26:00
ORD1525,Beverages,Coffee,19,1,19,02-17-2024,10:18:00
ORD1467,Street Food,Pani Puri,21,3,63,02-17-2024,11:29:00
ORD0661,Street Food,Samosa,13,2,26,02-17-2024,11:43:00
ORD0367,Sides,Jeera Rice,35,2,70,02-17-2024,11:51:00
ORD0889,Main Course,Chicken Fried Rice,71,3,213,02-17-2024,11:54:00
ORD0286,Beverages,Coffee,19,2,38,02-17-2024,12:21:00
ORD1324,Sides,Manchurian,54,2,108,02-17-2024,12:22:00
ORD1669,Beverages,Coffee,19,1,19,02-17-2024,12:55:00
ORD0222,Beverages,Tea,12,1,12,02-17-2024,13:37:00
ORD1430,Sides,French Fries,34,2,68,02-17-2024,14:28:00
ORD1139,Main Course,Chicken Sandwich,66,1,66,02-17-2024,14:44:00
ORD0469,Main Course,Poha,21,2,42,02-17-2024,14:51:00
ORD1544,Main Course,Chicken Biryani,89,3,267,02-17-2024,15:38:00
ORD0945,Beverages,Tea,12,3,36,02-17-2024,16:23:00
ORD1628,Beverages,Tea,12,3,36,02-17-2024,16:28:00
ORD0050,Main Course,Poha,21,1,21,02-17-2024,16:46:00
ORD0384,Beverages,Cold Drink,20,3,60,02-18-2024,10:50:00
ORD1764,Sides,Roti,12,1,12,02-18-2024,10:58:00
ORD0468,Main Course,Dal Makhani,64,2,128,02-18-2024,11:08:00
ORD1386,Beverages,Cold Drink,20,2,40,02-18-2024,11:33:00
ORD1557,Beverages,Coffee,19,1,19,02-18-2024,12:20:00
ORD1012,Beverages,Cold Drink,20,2,40,02-18-2024,12:46:00
ORD0520,Street Food,Pav Bhaji,69,3,207,02-18-2024,14:10:00
ORD0393,Street Food,Vada Pav,12,3,36,02-18-2024,14:59:00
ORD1709,Main Course,Poha,21,1,21,02-18-2024,15:05:00
ORD1288,Street Food,Pani Puri,21,2,42,02-18-2024,15:17:00
ORD1985,Beverages,Coffee,19,2,38,02-18-2024,15:26:00
ORD0361,Sides,Manchurian,54,1,54,02-18-2024,15:45:00
ORD0409,Main Course,Veg Fried Rice,53,3,159,02-18-2024,16:16:00
ORD0970,Sides,Roti,12,2,24,02-18-2024,16:45:00
ORD1110,Street Food,Vada Pav,12,2,24,02-18-2024,16:56:00
ORD1166,Sides,Jeera Rice,35,3,105,02-18-2024,16:59:00
ORD0262,Street Food,Vada Pav,12,1,12,02-19-2024,10:05:00
ORD1795,Main Course,Egg Curry,40,3,120,02-19-2024,10:08:00
ORD1427,Main Course,Chicken Sandwich,66,3,198,02-19-2024,10:17:00
ORD1847,Beverages,Tea,12,1,12,02-19-2024,11:29:00
ORD0106,Street Food,Vada Pav,12,2,24,02-19-2024,12:22:00
ORD0832,Beverages,Tea,12,2,24,02-19-2024,12:25:00
ORD1259,Sides,French Fries,34,3,102,02-19-2024,12:34:00
ORD1801,Street Food,Samosa,13,2,26,02-19-2024,13:25:00
ORD1416,Main Course,Chicken Fried Rice,71,2,142,02-19-2024,14:16:00
ORD1689,Beverages,Coffee,19,2,38,02-19-2024,14:28:00
ORD0579,Main Course,Dal Makhani,64,1,64,02-19-2024,14:41:00
ORD1247,Beverages,Cold Drink,20,1,20,02-19-2024,15:52:00
ORD0883,Sides,French Fries,34,3,102,02-19-2024,16:14:00
ORD1837,Street Food,Samosa,13,3,39,02-19-2024,16:19:00
ORD1966,Beverages,Tea,12,2,24,02-19-2024,16:38:00
ORD1325,Sides,Manchurian,54,1,54,02-20-2024,10:11:00
ORD1080,Sides,Jeera Rice,35,3,105,02-20-2024,10:38:00
ORD1784,Beverages,Tea,12,1,12,02-20-2024,10:38:00
ORD1094,Sides,Roti,12,2,24,02-20-2024,10:48:00
ORD1663,Street Food,Misal Pav,60,1,60,02-20-2024,10:48:00
ORD1820,Main Course,Chicken Fried Rice,71,1,71,02-20-2024,10:57:00
ORD0284,Street Food,Vada Pav,12,1,12,02-20-2024,11:13:00
ORD0938,Street Food,Pav Bhaji,69,2,138,02-20-2024,11:13:00
ORD1242,Sides,French Fries,34,1,34,02-20-2024,11:43:00
ORD0567,Street Food,Pav Bhaji,69,3,207,02-20-2024,11:46:00
ORD0271,Main Course,Veg Pulao,57,2,114,02-20-2024,12:51:00
ORD0249,Main Course,Veg Pulao,57,3,171,02-20-2024,12:54:00
ORD1133,Beverages,Tea,12,2,24,02-20-2024,13:29:00
ORD1335,Street Food,Pav Bhaji,69,1,69,02-20-2024,14:02:00
ORD0287,Sides,Roti,12,1,12,02-20-2024,14:19:00
ORD0395,Street Food,Misal Pav,60,1,60,02-20-2024,14:48:00
ORD0630,Beverages,Cold Drink,20,1,20,02-20-2024,14:56:00
ORD0201,Sides,French Fries,34,2,68,02-20-2024,15:02:00
ORD1549,Street Food,Pav Bhaji,69,2,138,02-20-2024,15:11:00
ORD1877,Beverages,Coffee,19,2,38,02-20-2024,15:15:00
ORD0087,Street Food,Samosa,13,1,13,02-20-2024,15:20:00
ORD0481,Street Food,Pav Bhaji,69,2,138,02-20-2024,15:41:00
ORD0554,Street Food,Pani Puri,21,2,42,02-20-2024,16:05:00
ORD1083,Sides,Roti,12,1,12,02-20-2024,16:56:00
ORD0184,Beverages,Cold Drink,20,1,20,02-21-2024,10:38:00
ORD0488,Beverages,Tea,12,3,36,02-21-2024,11:19:00
ORD0476,Sides,Raita,18,1,18,02-21-2024,11:56:00
ORD1707,Street Food,Samosa,13,1,13,02-21-2024,12:16:00
ORD1135,Street Food,Vada Pav,12,3,36,02-21-2024,12:19:00
ORD1048,Sides,Roti,12,3,36,02-21-2024,12:32:00
ORD0144,Beverages,Cold Drink,20,3,60,02-21-2024,12:47:00
ORD1040,Main Course,Veg Pulao,57,3,171,02-21-2024,12:54:00
ORD1126,Main Course,Dal Makhani,64,2,128,02-21-2024,13:03:00
ORD0145,Street Food,Vada Pav,12,2,24,02-21-2024,13:05:00
ORD1507,Beverages,Coffee,19,2,38,02-21-2024,13:34:00
ORD1900,Main Course,Veg Fried Rice,53,1,53,02-21-2024,13:42:00
ORD0768,Beverages,Coffee,19,2,38,02-21-2024,13:53:00
ORD1357,Main Course,Egg Curry,40,1,40,02-21-2024,13:53:00
ORD0934,Sides,Jeera Rice,35,1,35,02-21-2024,13:59:00
ORD0793,Street Food,Pani Puri,21,3,63,02-21-2024,14:57:00
ORD0215,Sides,Roti,12,2,24,02-21-2024,15:36:00
ORD0961,Sides,French Fries,34,2,68,02-21-2024,15:38:00
ORD1704,Beverages,Cold Drink,20,2,40,02-21-2024,15:40:00
ORD0263,Sides,French Fries,34,3,102,02-21-2024,16:01:00
ORD1330,Sides,Jeera Rice,35,3,105,02-21-2024,16:23:00
ORD1858,Street Food,Samosa,13,3,39,02-21-2024,16:48:00
ORD0786,Main Course,Dal Makhani,64,1,64,02-21-2024,16:54:00
ORD0232,Main Course,Egg Curry,40,1,40,02-22-2024,10:29:00
ORD0824,Beverages,Tea,12,1,12,02-22-2024,10:49:00
ORD1068,Street Food,Misal Pav,60,2,120,02-22-2024,10:56:00
ORD0993,Beverages,Coffee,19,2,38,02-22-2024,11:05:00
ORD1936,Beverages,Tea,12,3,36,02-22-2024,11:41:00
ORD0787,Sides,Raita,18,3,54,02-22-2024,12:00:00
ORD0785,Sides,Manchurian,54,1,54,02-22-2024,12:02:00
ORD0294,Sides,Raita,18,1,18,02-22-2024,12:23:00
ORD0403,Street Food,Samosa,13,3,39,02-22-2024,12:39:00
ORD0801,Beverages,Tea,12,1,12,02-22-2024,12:47:00
ORD0042,Beverages,Coffee,19,3,57,02-22-2024,13:19:00
ORD0643,Sides,French Fries,34,1,34,02-22-2024,13:26:00
ORD1331,Beverages,Coffee,19,2,38,02-22-2024,13:31:00
ORD1197,Sides,French Fries,34,3,102,02-22-2024,13:36:00
ORD1943,Street Food,Vada Pav,12,2,24,02-22-2024,14:45:00
ORD1520,Main Course,Veg Pulao,57,2,114,02-22-2024,14:50:00
ORD1493,Beverages,Tea,12,1,12,02-22-2024,15:15:00
ORD1256,Sides,Raita,18,2,36,02-22-2024,15:29:00
ORD1212,Main Course,Egg Curry,40,2,80,02-22-2024,15:32:00
ORD1407,Main Course,Egg Curry,40,2,80,02-22-2024,15:36:00
ORD0126,Street Food,Pav Bhaji,69,3,207,02-22-2024,15:45:00
ORD1360,Sides,Jeera Rice,35,3,105,02-22-2024,15:47:00
ORD0985,Street Food,Pani Puri,21,2,42,02-22-2024,15:49:00
ORD1984,Beverages,Coffee,19,2,38,02-22-2024,16:16:00
ORD1998,Main Course,Chicken Sandwich,66,1,66,02-22-2024,17:00:00
